GEOID,sovi,rank,fema_region
g51163,-0.7704526144051178,185.0,FEMA_3
g51165,-1.6107195297856411,215.0,FEMA_3
g51167,0.17154079557777613,121.0,FEMA_3
g51169,1.8225645179555805,59.0,FEMA_3
g51171,0.22178928690463812,115.0,FEMA_3
g51173,1.4357528765035055,73.0,FEMA_3
g51175,1.9953249965192632,51.0,FEMA_3
g51177,-2.1723000830495307,233.0,FEMA_3
g51179,-3.8062192101582912,266.0,FEMA_3
g51181,0.19129362602725644,118.0,FEMA_3
g51183,5.618602699241123,9.0,FEMA_3
g51185,-0.3048253764435752,154.0,FEMA_3
g51187,-2.284255969219463,236.0,FEMA_3
g51191,-1.9970650452408951,229.0,FEMA_3
g51193,2.7403985352571505,34.0,FEMA_3
g51195,0.39723044443108213,105.0,FEMA_3
g51197,0.06231048131753997,130.0,FEMA_3
g51199,-4.408736191567632,276.0,FEMA_3
g51510,-1.9557696551068573,226.0,FEMA_3
g51515,2.4666880807445577,40.0,FEMA_3
g51520,0.8276174575030537,90.0,FEMA_3
g51530,-0.4003624836122537,160.0,FEMA_3
g51540,-1.203819097060098,199.0,FEMA_3
g51550,-3.7090651918414967,262.0,FEMA_3
g51570,0.35306783382181317,109.0,FEMA_3
g51580,-0.007636034815282411,137.0,FEMA_3
g51590,3.491623627302572,27.0,FEMA_3
g51595,7.480534642120522,2.0,FEMA_3
g51600,-1.5097206010979352,211.0,FEMA_3
g51610,-5.811379669259018,284.0,FEMA_3
g51620,3.5809911456306156,26.0,FEMA_3
g51630,-1.1381613501061152,197.0,FEMA_3
g51640,7.435801657002565,3.0,FEMA_3
g51650,-1.372130926717571,204.0,FEMA_3
g51660,1.8098307719161055,61.0,FEMA_3
g51670,2.7708932371734525,33.0,FEMA_3
g51678,4.013227918305043,23.0,FEMA_3
g51680,-0.0804373090526544,145.0,FEMA_3
g51683,4.8095404352814395,15.0,FEMA_3
g51685,7.3628805053519075,4.0,FEMA_3
g51690,4.17137094892033,21.0,FEMA_3
g51700,-0.5070422945006428,168.0,FEMA_3
g51710,0.25099505092241237,114.0,FEMA_3
g51720,-1.3428063906849645,202.0,FEMA_3
g51730,6.7637906462219295,5.0,FEMA_3
g51735,-5.448529226059269,283.0,FEMA_3
g51740,0.4705859478478762,102.0,FEMA_3
g51750,-0.687263441713619,177.0,FEMA_3
g51760,1.8518141692747059,57.0,FEMA_3
g51770,1.7943725528012489,62.0,FEMA_3
g51775,-1.531847118649294,212.0,FEMA_3
g51790,-0.009468667816512566,138.0,FEMA_3
g51800,-2.312622177447947,238.0,FEMA_3
g51810,-2.996009231582805,247.0,FEMA_3
g51820,-0.14878211639491,150.0,FEMA_3
g51830,-1.5436502732361217,213.0,FEMA_3
g51840,3.0918660971758563,30.0,FEMA_3
g53001,4.884475950154488,2.0,FEMA_10
g53003,3.529803688011587,7.0,FEMA_10
g53005,-1.3521663564673974,87.0,FEMA_10
g53007,0.8169916152757382,51.0,FEMA_10
g53009,2.5701777256664027,23.0,FEMA_10
g53011,-2.707746714382908,103.0,FEMA_10
g53013,1.8264182558150792,34.0,FEMA_10
g53015,2.7776840236440754,16.0,FEMA_10
g53017,0.9607166678830961,50.0,FEMA_10
g53019,1.0531209947868763,49.0,FEMA_10
g53021,3.5059875476113445,8.0,FEMA_10
g53023,-0.8175189549370602,78.0,FEMA_10
g53025,3.142819459114137,14.0,FEMA_10
g53027,2.591726571614852,21.0,FEMA_10
g53029,-3.1623402670654874,104.0,FEMA_10
g53031,-0.17859816192883515,71.0,FEMA_10
g53033,-6.757012769068478,119.0,FEMA_10
g53035,-3.2360756532365067,106.0,FEMA_10
g53037,-0.7542625283240145,77.0,FEMA_10
g53039,1.1304045003296652,48.0,FEMA_10
g53041,1.646940277359887,38.0,FEMA_10
g53043,-1.0541604309054131,83.0,FEMA_10
g53045,0.05741353048448028,64.0,FEMA_10
g53047,3.752013953291426,5.0,FEMA_10
g53049,1.5229203413422834,42.0,FEMA_10
g53051,2.6065088251510184,18.0,FEMA_10
g53053,-2.481637800888162,101.0,FEMA_10
g53055,-1.465898898303749,89.0,FEMA_10
g53057,0.08618581873435471,63.0,FEMA_10
g53059,-2.5532991870181156,102.0,FEMA_10
g53061,-4.054275410028404,108.0,FEMA_10
g53063,-0.04301027962077786,66.0,FEMA_10
g53065,0.40805993416922626,57.0,FEMA_10
g53067,-1.5810449552228099,93.0,FEMA_10
g53069,0.11028406643284516,61.0,FEMA_10
g53071,2.043964177056145,29.0,FEMA_10
g53073,-0.8502620455162347,79.0,FEMA_10
g53075,-1.5652063201493505,92.0,FEMA_10
g53077,5.696905018038879,1.0,FEMA_10
g54001,0.5875643386230291,95.0,FEMA_3
g54003,-1.9664547009689817,228.0,FEMA_3
g54005,-0.5068046991796044,167.0,FEMA_3
g54007,0.99893887625188,83.0,FEMA_3
g54009,0.10083727506627779,126.0,FEMA_3
g54011,-0.7763402288107312,186.0,FEMA_3
g54013,1.5049152099720213,72.0,FEMA_3
g54015,1.773564933816741,63.0,FEMA_3
g54017,2.5495447352576366,39.0,FEMA_3
g54019,2.0847825028017026,49.0,FEMA_3
g54021,5.3903576040338885,11.0,FEMA_3
g54023,0.08700475555683534,129.0,FEMA_3
g54025,1.565097619773616,71.0,FEMA_3
g54027,-0.04778359106599234,142.0,FEMA_3
g54029,-0.30377316904920243,153.0,FEMA_3
g54031,2.7002982728261764,36.0,FEMA_3
g54033,-0.5418832379569017,171.0,FEMA_3
g54035,-0.5076143831668942,169.0,FEMA_3
g54037,-2.0781767925394408,231.0,FEMA_3
g54039,-1.7180140128121448,218.0,FEMA_3
g54041,0.810110015790073,91.0,FEMA_3
g54043,1.7011603076309578,66.0,FEMA_3
g54045,-0.7521112324417809,184.0,FEMA_3
g54047,4.618607727763281,17.0,FEMA_3
g54049,-0.5220203416532905,170.0,FEMA_3
g54051,-1.0257144190135836,195.0,FEMA_3
g54053,0.5106918803618796,101.0,FEMA_3
g54055,0.3953775013776597,106.0,FEMA_3
g54057,-0.024554564166371695,140.0,FEMA_3
g54059,0.3212135479030229,112.0,FEMA_3
g54061,-2.4261966730907174,241.0,FEMA_3
g54063,1.1576864567470224,78.0,FEMA_3
g54065,0.4165199106437745,103.0,FEMA_3
g54067,-0.48202874595642137,165.0,FEMA_3
g54069,-0.05067667528410352,143.0,FEMA_3
g54071,2.238346991247778,46.0,FEMA_3
g54073,1.7588578253017486,64.0,FEMA_3
g54075,4.278160741855926,20.0,FEMA_3
g54077,-0.11430467490306895,147.0,FEMA_3
g54079,-3.384782740786632,255.0,FEMA_3
g54081,0.1781526032334923,120.0,FEMA_3
g54083,1.6875585589650823,67.0,FEMA_3
g54085,1.630332241848001,68.0,FEMA_3
g54087,1.8857826651502991,54.0,FEMA_3
g54089,2.337967579222124,43.0,FEMA_3
g54091,-0.826929371612375,190.0,FEMA_3
g54093,1.1115732908784959,80.0,FEMA_3
g54095,2.37893260343321,42.0,FEMA_3
g54097,-0.13914118830443886,149.0,FEMA_3
g54099,-0.5823401879769585,173.0,FEMA_3
g54101,2.6536358433643663,37.0,FEMA_3
g54103,0.5271050158094717,100.0,FEMA_3
g54105,-0.6173478831279026,175.0,FEMA_3
g54107,-1.58565679346763,214.0,FEMA_3
g54109,0.19459031806506522,117.0,FEMA_3
g55001,-0.29751713436905813,285.0,FEMA_5
g55003,3.420483645339663,39.0,FEMA_5
g55005,0.9544544724321942,168.0,FEMA_5
g55007,1.8102910391961866,106.0,FEMA_5
g55009,-0.9251344076708322,347.0,FEMA_5
g55011,-0.8177537535623475,340.0,FEMA_5
g55013,2.5352734715800938,69.0,FEMA_5
g55015,-4.257427145180277,501.0,FEMA_5
g55017,-2.664674399674637,454.0,FEMA_5
g55019,1.4887799599762466,126.0,FEMA_5
g55021,-2.679628068740266,456.0,FEMA_5
g55023,-0.2206467281881268,278.0,FEMA_5
g55025,-3.104383259939139,481.0,FEMA_5
g55027,-3.2859513379366625,489.0,FEMA_5
g55029,1.0438243576351234,164.0,FEMA_5
g55031,-0.6519157557296167,323.0,FEMA_5
g55033,-3.0896303702321797,480.0,FEMA_5
g55035,-2.0929893581102195,429.0,FEMA_5
g55037,1.5419346549488502,123.0,FEMA_5
g55039,-0.6154952134242414,320.0,FEMA_5
g55041,4.5534049491337525,18.0,FEMA_5
g55043,-2.169836481615533,432.0,FEMA_5
g55045,-1.5520786211914464,397.0,FEMA_5
g55047,1.1921333975935928,151.0,FEMA_5
g55049,-2.8321222255633858,466.0,FEMA_5
g55051,3.876111073550766,28.0,FEMA_5
g55053,-0.07816224190664145,263.0,FEMA_5
g55055,-2.004180584564783,420.0,FEMA_5
g55057,-1.3753449327280074,387.0,FEMA_5
g55059,-0.31823003309431835,290.0,FEMA_5
g55061,-2.6631622640858756,452.0,FEMA_5
g55063,-1.570059115320674,398.0,FEMA_5
g55065,-1.0476903533683637,358.0,FEMA_5
g55067,1.3099743596233786,140.0,FEMA_5
g55069,-0.9288000294053883,348.0,FEMA_5
g55071,-0.5219681881476048,312.0,FEMA_5
g55073,-2.1387849912123844,430.0,FEMA_5
g55075,0.7744259936272855,184.0,FEMA_5
g55077,0.22402710565012712,229.0,FEMA_5
g55078,19.06832642746087,1.0,FEMA_5
g55079,7.018776705922069,5.0,FEMA_5
g55081,-1.1589551550155779,370.0,FEMA_5
g55083,-2.0568468068609063,425.0,FEMA_5
g55085,0.28843364977809666,226.0,FEMA_5
g55087,-2.877503834173156,470.0,FEMA_5
g55089,-5.047823882478779,507.0,FEMA_5
g55091,-0.06371401689688547,261.0,FEMA_5
g55093,-4.54828361354001,506.0,FEMA_5
g55095,-1.362368827336966,385.0,FEMA_5
g55097,-2.4407989361610336,445.0,FEMA_5
g55099,0.5682355874933188,204.0,FEMA_5
g55101,0.5323198821472905,209.0,FEMA_5
g55103,0.38012839771099904,222.0,FEMA_5
g55105,0.4829293114466316,212.0,FEMA_5
g55107,1.6889854652380714,112.0,FEMA_5
g55109,-5.215924160084114,509.0,FEMA_5
g55111,-1.0424851805365103,356.0,FEMA_5
g55113,6.060554267642479,9.0,FEMA_5
g55115,1.748943553123382,107.0,FEMA_5
g55117,-0.9721087978861316,353.0,FEMA_5
g55119,-0.6568862521749881,326.0,FEMA_5
g55121,-0.09019732702377466,264.0,FEMA_5
g55123,0.5615009679479481,207.0,FEMA_5
g55125,3.4288329050311392,38.0,FEMA_5
g55127,-0.46143599946810127,305.0,FEMA_5
g55129,2.0711385441373165,88.0,FEMA_5
g55131,-3.8376066299715847,496.0,FEMA_5
g55133,-4.4813783203966375,505.0,FEMA_5
g55135,-0.2097717244953269,277.0,FEMA_5
g55137,0.26233509843903713,227.0,FEMA_5
g55139,-1.9670370519119056,418.0,FEMA_5
g55141,-0.026606719074108776,256.0,FEMA_5
g56001,-3.006879333428542,257.0,FEMA_8
g56003,0.014966893784154611,133.0,FEMA_8
g56005,-6.2396999886638636,291.0,FEMA_8
g56007,-1.4259349480464527,197.0,FEMA_8
g56009,-2.4824101866963746,239.0,FEMA_8
g56011,-1.5889573642223893,206.0,FEMA_8
g56013,0.4979683804874556,106.0,FEMA_8
g56015,-0.4688933738010398,153.0,FEMA_8
g56017,1.7916778985802595,61.0,FEMA_8
g56019,-1.6637205017370333,209.0,FEMA_8
g56021,0.10053419452680357,128.0,FEMA_8
g56023,-2.014891739510832,225.0,FEMA_8
g56025,-2.2792083678790322,236.0,FEMA_8
g56027,2.7933192900911252,46.0,FEMA_8
g56029,-0.0020594701850042973,134.0,FEMA_8
g56031,2.299307466746891,51.0,FEMA_8
g56033,-0.2989027144034688,146.0,FEMA_8
g56035,-6.207042684465012,290.0,FEMA_8
g56037,-4.074865682541559,275.0,FEMA_8
g56039,-2.905996871068768,252.0,FEMA_8
g56041,-2.661111775785094,243.0,FEMA_8
g56043,0.04731969677043918,132.0,FEMA_8
g56045,-2.1425011231290583,229.0,FEMA_8
